년도,구,나이,지체,시각,청각,언어,지적,뇌병변,자폐성,정신,신장,심장,호흡기,간,안면,장루.요루,뇌전증
2019,강서구,46,123,33,19,1,22,21,0,42,19,0,1,1,3,1,0
2019,강서구,47,134,34,17,2,37,20,0,43,13,0,0,2,1,0,1
2019,강서구,48,136,50,14,2,30,23,0,49,25,0,1,2,0,0,2
2019,강서구,49,153,42,18,2,30,23,0,63,18,1,0,3,1,0,3
2019,강서구,50,176,36,20,4,27,29,0,52,32,2,1,5,1,2,1
2019,강서구,51,195,48,21,3,31,33,0,49,21,2,0,4,2,1,9
2019,강서구,52,220,46,31,4,24,33,0,57,24,0,2,2,3,0,4
2019,강서구,53,232,60,22,6,28,30,0,44,32,0,1,6,1,3,5
2019,강서구,54,252,44,33,1,27,41,0,53,22,2,4,3,0,3,8
2019,강서구,55,224,63,36,6,26,33,0,62,39,1,3,4,0,3,1
2019,강서구,56,301,46,42,5,22,44,0,72,38,1,2,3,1,2,6
2019,강서구,57,366,79,53,6,26,47,0,63,40,0,3,5,1,1,4
2019,강서구,58,350,62,61,6,28,51,0,80,37,0,3,5,0,4,9
2019,강서구,59,430,85,63,3,23,83,0,56,51,0,8,9,1,4,5
2019,강서구,60,403,65,85,10,31,83,0,62,53,2,9,10,0,6,4
2019,강서구,61,411,70,82,8,25,89,0,69,48,0,8,4,1,2,5
2019,강서구,62,419,81,92,11,15,88,0,53,41,3,6,13,1,2,1
2019,강서구,63,378,84,86,5,6,90,0,41,39,0,6,8,1,6,4
2019,강서구,64,477,68,67,5,24,107,0,40,46,3,6,2,3,4,2
2019,강서구,65,373,73,78,3,14,74,0,39,38,1,3,9,0,6,1
2019,강서구,66,370,54,59,9,10,102,0,26,34,1,10,5,0,7,3
2019,강서구,67,388,73,128,8,11,87,0,38,31,4,16,6,0,4,1
2019,강서구,68,280,52,70,5,9,67,0,9,32,0,8,4,1,2,0
2019,강서구,69,329,74,104,5,9,76,0,23,28,2,9,3,0,5,1
2019,강서구,70,333,60,103,4,6,90,0,13,35,2,2,1,1,7,0
2019,강서구,71,325,62,135,7,3,75,0,17,24,0,8,7,1,4,0
2019,강서구,72,354,83,112,5,4,87,0,8,25,3,2,1,0,7,0
2019,강서구,73,299,62,131,3,1,92,0,11,26,2,3,1,0,9,1
2019,강서구,74,241,66,114,3,5,58,0,9,9,3,7,0,1,3,1
2019,강서구,75,260,55,124,9,3,70,0,9,21,4,5,3,0,7,2
2019,강서구,76,256,62,114,3,3,89,0,9,25,1,2,0,0,7,0
2019,강서구,77,294,75,146,4,2,103,0,3,27,0,2,0,1,9,0
2019,강서구,78,233,56,123,2,3,62,0,3,24,0,5,1,0,5,0
2019,강서구,79,214,57,114,6,2,57,0,1,13,1,6,0,0,7,0
2019,강서구,80,238,50,134,3,1,69,0,2,11,2,3,0,0,1,1
2019,강서구,81,201,42,132,8,1,46,0,4,16,1,2,0,0,6,0
2019,강서구,82,174,37,99,0,2,51,0,2,11,0,0,0,0,4,0
2019,강서구,83,162,33,111,1,0,41,0,3,11,0,1,0,0,8,0
2019,강서구,84,166,35,134,1,1,42,0,0,9,3,3,0,0,2,0
2019,강서구,85,95,17,113,0,0,25,0,2,5,0,2,0,0,5,0
2019,강서구,86,91,26,113,1,2,29,0,0,9,0,0,0,0,3,0
2019,강서구,87,81,23,92,0,0,23,0,0,2,2,0,0,0,5,0
2019,강서구,88,55,16,83,0,0,9,0,0,2,0,0,0,0,5,0
2019,강서구,89,59,18,70,0,0,15,0,0,3,0,0,0,0,2,0
2019,강서구,90,33,13,69,1,0,12,0,0,0,0,0,0,0,0,0
2019,강서구,91,33,15,51,0,0,9,0,0,1,0,0,0,0,2,0
2019,강서구,92,20,11,43,1,0,5,0,0,3,0,0,0,0,0,0
2019,강서구,93,9,1,26,0,0,3,0,0,1,0,0,0,0,0,0
2019,강서구,94,4,2,26,0,0,4,0,0,1,0,0,0,0,0,0
2019,강서구,95,8,1,17,0,0,1,0,0,1,0,0,0,0,0,0
2019,강서구,96,8,1,11,0,0,2,0,0,0,0,0,0,0,0,0
2019,강서구,97,5,1,10,0,0,2,0,0,0,0,0,0,0,1,0
2019,강서구,98,2,1,8,0,0,3,0,0,0,0,0,0,0,0,0
2019,강서구,99,2,1,7,0,0,2,0,0,0,0,0,0,0,0,0
2019,강서구,100,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,101,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,1,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0
2019,관악구,2,1,1,1,0,1,6,0,0,0,0,0,0,0,0,0
2019,관악구,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0
2019,관악구,4,0,0,4,4,7,6,3,0,0,1,0,1,0,0,0
2019,관악구,5,0,2,3,5,7,4,3,0,0,0,0,0,0,0,0
2019,관악구,6,0,0,2,5,12,1,8,0,0,0,0,1,0,0,0
2019,관악구,7,1,0,2,3,21,5,7,0,0,0,0,0,0,0,0
2019,관악구,8,0,0,1,4,21,2,12,0,0,0,0,0,0,0,0
2019,관악구,9,1,0,1,2,21,1,8,0,0,0,0,0,0,0,0
2019,관악구,10,3,0,3,3,13,3,11,0,0,0,0,0,0,0,0
2019,관악구,11,3,1,1,1,21,3,2,0,0,0,0,0,0,0,1
2019,관악구,12,0,1,2,0,26,3,6,0,0,0,0,1,0,0,0
2019,관악구,13,0,1,1,1,15,2,8,0,0,0,0,0,0,0,0
2019,관악구,14,1,0,3,0,17,2,8,0,0,0,0,1,0,0,0
2019,관악구,15,1,2,2,0,12,2,4,0,1,0,0,0,0,0,0
2019,관악구,16,2,1,3,0,22,4,8,0,0,1,0,0,0,0,0
2019,관악구,17,2,0,4,0,20,3,12,0,1,0,0,0,0,0,0
2019,관악구,18,1,2,3,1,31,1,9,0,0,0,0,1,0,0,0
2019,관악구,19,7,3,3,1,31,3,11,0,1,1,0,0,0,0,0
2019,관악구,20,4,2,4,0,36,5,6,2,1,0,0,0,0,0,0
2019,관악구,21,7,5,1,0,40,7,9,1,0,2,0,0,0,0,1
2019,관악구,22,8,1,3,0,33,9,12,0,1,0,0,0,0,0,0
2019,관악구,23,8,8,6,0,37,3,9,2,0,1,0,0,0,0,0
2019,관악구,24,20,8,6,1,32,6,7,3,2,1,0,1,0,0,0
2019,관악구,25,15,15,7,1,26,4,6,6,1,1,1,0,0,0,0
2019,관악구,26,11,13,13,0,42,7,10,5,0,0,0,0,0,0,0
2019,관악구,27,22,17,12,2,35,5,11,5,3,0,0,1,0,0,0
2019,관악구,28,31,14,9,1,30,15,3,8,2,2,0,0,0,0,0
2019,관악구,29,28,12,5,1,30,6,6,7,1,0,0,0,0,0,2
2019,관악구,30,24,13,9,1,29,7,6,3,3,0,0,0,0,0,0
2019,관악구,31,19,14,7,0,25,6,1,8,6,0,0,0,1,1,1
2019,관악구,32,22,15,6,0,24,10,4,4,5,0,0,0,0,0,0
2019,관악구,33,28,13,2,0,30,6,7,13,1,0,0,0,1,0,0
2019,관악구,34,35,18,5,1,25,10,5,10,2,0,0,0,0,0,0
2019,관악구,35,37,14,9,2,16,8,3,9,2,0,0,0,0,0,1
2019,관악구,36,45,31,11,1,23,8,1,11,4,0,0,0,0,0,3
2019,관악구,37,52,32,5,0,20,9,3,12,3,0,0,0,1,1,2
2019,관악구,38,56,20,3,0,29,11,3,10,11,0,0,0,0,0,2
2019,관악구,39,51,24,12,1,19,7,0,17,6,1,0,0,0,1,3
2019,관악구,40,66,42,14,2,20,13,0,15,4,0,0,1,0,0,1
2019,관악구,41,47,25,5,1,25,13,1,18,7,0,0,0,0,0,1
2019,관악구,42,62,39,9,1,22,7,0,19,12,0,0,0,1,0,0
2019,관악구,43,64,37,11,0,13,15,1,28,6,0,0,1,0,0,1
2019,관악구,44,65,41,11,1,22,16,1,24,7,0,0,2,0,1,0
2019,관악구,45,91,30,7,0,20,19,0,22,13,1,0,2,0,0,1
2019,관악구,46,98,22,15,3,17,24,0,30,12,0,1,0,0,3,1
2019,관악구,47,104,37,15,2,26,13,0,22,15,0,0,1,1,0,0
2019,관악구,48,117,31,11,7,23,17,0,31,14,0,1,3,0,0,1
2019,관악구,49,109,35,19,2,21,22,0,38,15,0,0,2,0,0,2
2019,관악구,50,102,33,22,2,19,16,0,22,22,1,0,2,0,2,1
2019,관악구,51,137,34,13,2,18,11,0,30,21,1,2,2,3,3,1
2019,관악구,52,165,25,17,4,10,23,0,33,20,0,1,3,0,1,1
2019,관악구,53,158,37,33,0,15,22,0,34,21,1,0,1,1,0,1
2019,관악구,54,156,33,24,0,21,21,0,24,22,2,1,5,0,0,3
2019,관악구,55,151,34,20,1,8,29,0,26,27,1,1,3,0,2,3
2019,관악구,56,164,36,25,5,10,34,0,27,24,1,1,1,0,2,1
2019,관악구,57,223,54,30,5,10,34,0,26,28,0,2,2,0,4,2
2019,관악구,58,241,39,32,2,10,47,0,19,26,1,2,2,1,0,6
2019,관악구,59,249,41,43,2,19,41,0,30,22,4,0,5,0,4,2
2019,관악구,60,218,40,35,6,12,38,0,23,20,1,3,5,0,5,2
2019,관악구,61,240,39,33,3,9,39,0,20,36,3,2,5,0,3,2
2019,관악구,62,243,45,43,3,6,42,0,15,31,1,3,7,1,4,0
2019,관악구,63,267,54,36,3,11,51,0,21,28,1,6,6,0,3,1
2019,관악구,64,288,55,55,3,6,68,0,27,27,0,3,4,0,2,3
2019,관악구,65,234,58,57,6,7,47,0,14,22,2,4,0,1,4,1
2019,관악구,66,207,46,55,1,6,40,0,10,24,2,5,4,1,2,0
2019,관악구,67,273,51,66,7,3,56,0,9,23,0,4,1,0,3,1
2019,관악구,68,239,34,49,2,6,38,0,11,17,0,5,3,0,0,1
2019,관악구,69,267,59,67,3,2,39,0,8,25,3,3,4,0,4,1
2019,관악구,70,246,59,72,7,5,57,0,9,23,1,5,4,1,5,0
2019,관악구,71,286,55,88,7,2,52,0,2,21,1,6,5,0,5,1
2019,관악구,72,269,64,66,2,3,61,0,3,31,1,7,2,0,12,0
2019,관악구,73,242,47,77,4,1,58,0,7,23,3,1,2,0,6,0
2019,관악구,74,231,52,84,2,0,63,0,8,28,2,4,1,0,3,0
2019,관악구,75,255,50,83,0,2,67,0,0,19,0,0,2,0,4,0
2019,관악구,76,252,60,91,3,3,60,0,5,16,3,0,1,0,4,0
2019,관악구,77,277,58,123,6,1,66,0,1,30,0,7,2,0,7,0
2019,관악구,78,239,64,106,4,1,68,0,1,17,1,5,0,0,5,1
2019,관악구,79,196,38,114,1,0,54,0,1,10,1,2,0,0,3,0
2019,관악구,80,184,49,116,2,2,51,0,0,13,0,2,0,0,7,0
2019,관악구,81,166,36,109,2,2,37,0,1,9,0,2,1,0,4,0
2019,관악구,82,140,36,86,2,2,24,0,0,11,1,2,0,0,5,0
2019,관악구,83,131,25,89,0,0,31,0,0,9,0,1,0,0,1,0
2019,관악구,84,96,23,77,0,0,32,0,0,10,1,2,0,0,2,0
2019,관악구,85,81,18,75,1,0,24,0,1,6,1,0,0,0,1,0
2019,관악구,86,69,17,59,0,0,23,0,0,6,0,0,0,0,1,0
2019,관악구,87,53,19,66,1,0,16,0,0,0,0,0,0,0,0,0
2019,관악구,88,30,13,50,0,1,10,0,0,4,1,0,0,0,2,0
2019,관악구,89,36,8,46,1,2,8,0,0,0,0,0,0,0,0,0
2019,관악구,90,30,4,36,0,0,3,0,0,2,0,0,0,0,3,0
2019,관악구,91,30,5,33,0,0,6,0,0,1,0,0,0,0,1,0
2019,관악구,92,16,3,17,0,0,4,0,0,0,0,0,0,0,1,0
2019,관악구,93,12,0,17,0,1,3,0,0,0,0,0,0,0,0,0
2019,관악구,94,3,0,7,0,0,1,0,0,0,0,0,0,0,0,0
2019,관악구,95,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,96,4,2,8,0,0,1,0,0,0,0,0,0,0,0,0
2019,관악구,97,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2019,관악구,98,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,99,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,101,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,101,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,98,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,96,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0
2019,광진구,95,3,2,7,0,0,2,0,0,0,0,0,0,0,1,0
2019,광진구,94,2,3,10,0,0,1,0,0,0,0,0,0,0,0,0
2019,광진구,93,10,1,10,0,0,1,0,0,0,0,0,0,0,0,0
2019,광진구,92,12,1,17,0,0,3,0,0,0,0,0,0,0,0,0
2019,광진구,91,17,2,13,0,0,3,0,0,1,0,0,0,0,0,0
2019,광진구,90,19,8,26,0,0,5,0,0,0,0,0,0,0,1,0
2019,광진구,89,19,5,22,0,0,10,0,0,2,1,0,0,0,0,0
2019,광진구,88,30,11,30,0,0,9,0,0,1,0,0,0,0,1,0
2019,광진구,87,34,10,43,1,1,17,0,0,1,0,0,0,0,5,0
2019,광진구,86,44,8,58,1,0,6,0,0,4,0,0,0,0,3,0
2019,광진구,85,62,11,42,0,0,19,0,0,3,0,0,0,0,0,0
2019,광진구,84,68,19,60,0,0,23,0,0,6,0,0,0,0,1,0
2019,광진구,83,94,16,47,0,0,15,0,0,7,0,1,0,0,2,0
2019,광진구,82,83,15,63,2,1,40,0,2,5,1,3,0,0,6,0
2019,광진구,81,88,23,58,0,0,40,0,2,6,0,0,0,0,3,0
2019,광진구,80,133,24,64,5,0,29,0,0,8,0,4,0,0,0,0
2019,광진구,79,102,24,41,1,0,32,0,2,15,2,1,1,0,3,0
2019,광진구,78,123,19,48,2,0,40,0,0,10,0,1,0,0,4,0
2019,광진구,77,169,34,75,3,1,53,0,1,8,1,1,0,0,5,0
2019,광진구,76,135,36,60,1,0,36,0,1,9,2,3,1,0,5,0
2019,광진구,75,150,30,47,2,0,27,0,2,12,0,1,2,0,4,1
2019,광진구,74,136,30,45,1,2,27,0,7,11,1,1,0,0,1,0
2019,광진구,73,152,24,53,2,2,23,0,2,12,1,1,3,0,1,3
2019,광진구,72,168,33,45,4,0,36,0,3,12,1,1,3,0,3,2
2019,광진구,71,141,34,53,0,1,29,0,5,19,1,5,1,0,5,0
2019,광진구,70,155,30,40,1,1,34,0,5,15,1,1,0,0,4,2
2019,광진구,69,136,32,30,4,4,23,0,3,13,4,6,4,0,3,2
2019,광진구,68,105,24,22,2,3,29,0,5,8,1,0,4,0,2,0
2019,광진구,67,169,36,29,3,2,35,0,10,15,0,4,1,0,4,2
2019,광진구,66,134,28,31,3,3,29,0,6,15,1,1,2,0,5,0
2019,광진구,65,174,25,22,0,2,25,0,9,17,0,4,0,0,4,0
2019,광진구,64,172,30,24,3,7,36,0,10,17,0,2,4,0,4,2
2019,광진구,63,146,35,27,3,4,28,0,12,19,1,2,1,0,2,0
2019,광진구,62,182,34,32,4,7,27,0,13,19,0,5,2,0,0,0
2019,광진구,61,174,32,24,2,5,25,0,11,19,1,0,1,0,0,1
2019,광진구,60,156,24,27,2,7,36,0,13,11,0,1,6,1,3,0
2019,광진구,59,172,43,29,3,6,30,0,13,14,1,1,3,0,0,3
2019,광진구,58,160,25,30,1,11,27,0,20,19,1,0,8,2,6,3
2019,광진구,57,139,22,15,2,4,24,0,17,13,0,2,1,0,0,2
2019,광진구,56,126,28,13,1,5,17,0,6,9,0,2,5,0,1,0
2019,광진구,55,108,26,16,2,5,18,0,17,18,1,0,0,0,3,3
2019,광진구,54,94,24,16,0,9,13,0,15,8,1,1,1,0,0,5
2019,광진구,53,104,21,12,1,5,17,0,16,10,0,0,1,0,2,3
2019,광진구,52,113,25,8,2,9,21,0,17,18,0,2,1,0,0,1
2019,광진구,51,79,21,7,2,15,14,0,15,14,1,3,6,0,1,0
2019,광진구,50,98,25,5,3,6,22,0,22,12,0,0,1,0,1,0
2019,광진구,49,80,18,12,0,10,10,0,22,11,0,0,1,0,1,1
2019,광진구,48,73,14,4,3,13,8,0,18,10,0,1,2,0,0,1
2019,광진구,47,71,19,7,1,18,10,1,13,8,0,0,0,0,0,1
2019,광진구,46,62,11,12,2,15,6,0,14,6,0,1,1,0,1,1
2019,광진구,45,53,18,8,4,11,5,0,16,12,0,0,0,1,0,0
2019,광진구,44,43,14,3,0,7,4,0,13,6,1,0,0,0,0,1
2019,광진구,43,39,11,7,0,20,10,0,11,8,1,0,0,0,0,0
2019,광진구,42,50,17,2,0,14,11,0,19,6,1,0,0,0,0,0
2019,광진구,41,35,15,3,1,10,5,0,10,7,0,0,0,0,2,0
2019,광진구,40,34,15,5,0,19,3,2,13,10,0,0,0,0,0,1
2019,광진구,39,35,15,7,0,12,5,0,9,4,0,0,0,0,0,0
2019,광진구,38,39,18,7,0,20,7,1,13,0,0,0,0,0,0,1
2019,광진구,37,27,11,1,0,16,5,1,10,2,0,0,0,0,0,0
2019,광진구,36,23,11,3,1,13,1,0,3,6,1,0,0,0,0,1
2019,광진구,35,14,15,2,0,11,6,1,9,3,0,0,0,1,0,0
2019,광진구,34,24,3,2,1,18,6,0,5,6,0,0,0,0,1,2
2019,광진구,33,16,4,2,0,17,4,1,7,1,0,0,0,0,0,0
2019,광진구,32,25,7,4,0,13,2,2,8,6,1,0,0,0,0,0
2019,광진구,31,17,5,4,0,18,4,6,3,7,0,0,0,0,0,0
2019,광진구,30,15,13,2,0,16,0,2,1,3,0,0,0,1,0,1
2019,광진구,29,13,13,2,0,18,4,1,2,1,0,0,0,0,0,0
2019,광진구,28,10,8,4,0,22,3,3,5,0,1,0,0,1,0,0
2019,광진구,27,14,8,4,0,30,6,6,1,0,0,0,0,0,0,2
2019,광진구,26,20,7,4,2,24,4,8,2,1,0,0,0,0,0,0
2019,광진구,25,11,6,4,0,15,1,7,2,1,0,0,0,0,0,0
2019,광진구,24,11,6,1,0,24,4,4,3,2,1,0,0,0,0,0
2019,광진구,23,7,0,2,0,21,7,6,2,2,0,0,0,0,0,0
2019,광진구,22,4,2,3,2,27,5,12,3,0,2,0,0,0,0,0
2019,광진구,21,11,2,1,1,28,5,12,1,3,0,0,1,0,0,1
2019,광진구,20,5,3,2,0,26,0,8,1,0,0,0,0,0,0,0
2019,광진구,19,1,3,2,0,18,4,8,0,0,0,0,0,0,0,0
2019,광진구,18,4,2,1,0,17,1,3,0,0,0,0,0,0,0,0
2019,광진구,17,1,1,2,0,9,3,5,0,0,1,0,0,0,0,0
2019,광진구,16,3,1,2,1,11,3,6,0,0,0,1,0,0,0,0
2019,광진구,15,0,0,1,0,11,2,1,0,0,1,0,0,0,1,0
2019,광진구,14,2,0,1,0,10,3,3,0,0,0,0,0,0,0,0
2019,광진구,13,3,3,1,0,9,1,3,0,0,1,0,0,0,0,0
2019,광진구,12,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0
2019,광진구,11,0,0,0,0,13,4,5,0,1,0,0,0,0,0,0
2019,광진구,10,2,0,0,0,12,1,9,0,0,0,0,0,0,0,0
2019,광진구,9,3,0,1,0,7,0,7,0,0,0,0,0,0,0,0
2019,광진구,8,1,0,1,0,8,2,12,0,0,0,0,0,1,0,0
2019,광진구,7,1,0,1,3,12,0,10,0,0,0,0,0,0,0,0
2019,광진구,6,0,0,2,2,8,4,4,0,0,0,0,0,0,0,0
2019,광진구,5,0,1,0,0,1,3,5,0,0,0,0,0,0,0,0
2019,광진구,4,2,1,3,1,3,4,1,0,0,0,0,0,0,0,0
2019,광진구,3,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0
2019,광진구,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2019,광진구,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,구로구,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,구로구,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
2019,구로구,2,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0
2019,구로구,3,1,0,2,1,3,4,2,0,0,1,0,0,0,0,0
2019,구로구,4,0,0,1,4,4,7,4,0,0,0,0,0,0,0,0
2019,구로구,5,5,0,0,3,2,10,6,0,0,1,0,0,0,0,0
2019,구로구,6,2,0,2,5,11,6,9,0,0,0,0,1,0,0,0
2019,구로구,7,1,0,1,2,19,5,12,0,0,1,0,0,0,0,0
2019,구로구,8,0,1,3,3,21,11,18,0,0,0,0,0,0,0,1
2019,구로구,9,2,0,2,2,17,5,12,0,0,0,0,0,0,0,0
2019,구로구,10,0,0,2,1,12,9,10,0,0,0,0,0,0,0,0
2019,구로구,11,2,0,2,0,22,2,12,0,0,0,0,0,0,0,0
2019,구로구,12,1,0,1,0,23,4,9,0,0,0,0,0,0,0,0
2019,구로구,13,1,0,1,0,22,3,2,0,0,0,0,0,0,0,0
2019,구로구,14,1,2,3,0,14,2,6,0,0,1,0,0,0,0,0
2019,구로구,15,1,1,1,0,24,4,10,0,0,0,0,1,0,0,1
2019,구로구,16,2,1,2,0,23,3,4,0,0,1,0,0,0,1,0
2019,구로구,17,0,3,3,0,24,2,11,0,0,0,1,0,0,0,1
2019,구로구,18,2,5,3,1,28,6,11,0,1,1,0,1,0,1,0
2019,구로구,19,7,2,6,0,20,6,10,0,0,0,0,1,0,0,0
2019,구로구,20,9,4,1,1,38,7,14,0,0,0,0,0,0,0,1
2019,구로구,21,2,4,2,0,27,7,16,0,1,0,0,0,0,0,0
2019,구로구,22,5,5,5,1,27,4,7,1,0,0,0,0,0,0,0
2019,구로구,23,12,3,0,1,27,6,9,1,1,0,0,0,0,0,0
2019,구로구,24,9,7,7,0,29,4,7,4,1,0,0,0,0,0,0
2019,구로구,25,8,10,4,0,42,6,6,2,2,1,0,0,0,0,0
2019,구로구,26,9,12,5,0,32,7,7,3,2,0,0,1,0,0,0
2019,구로구,27,16,11,1,1,34,9,6,6,1,0,0,0,0,0,0
2019,구로구,28,15,5,6,1,32,3,5,4,2,1,0,1,0,1,0
2019,구로구,29,10,5,4,1,39,2,8,5,1,2,0,0,0,0,1
2019,구로구,30,15,14,2,1,21,5,6,7,2,0,0,1,0,0,1
2019,구로구,31,15,9,4,0,38,4,8,5,2,1,0,0,0,1,0
2019,구로구,32,25,10,4,0,31,4,9,6,2,1,0,0,0,0,1
2019,구로구,33,30,14,5,0,25,7,2,4,6,1,1,0,0,0,0
2019,구로구,34,24,12,1,0,28,3,4,6,4,1,0,0,0,0,2
2019,구로구,35,28,11,6,2,19,7,4,6,3,0,0,0,0,0,3
2019,구로구,36,39,15,7,1,20,8,0,8,5,0,0,0,0,0,1
2019,구로구,37,43,19,7,1,24,7,1,13,7,0,0,0,0,1,1
2019,구로구,38,37,14,8,1,18,12,2,15,1,0,1,0,3,0,4
2019,구로구,39,57,19,8,1,26,7,2,15,7,0,0,1,0,0,1
2019,구로구,40,58,20,9,1,27,6,0,17,5,0,0,0,0,0,1
2019,구로구,41,50,15,10,0,17,9,1,15,8,0,3,0,1,0,2
2019,구로구,42,48,21,5,2,12,11,1,19,12,0,0,0,1,1,1
2019,구로구,43,59,20,13,3,13,14,0,15,9,0,0,0,0,0,1
2019,구로구,44,66,15,14,2,16,6,2,10,4,0,1,1,0,1,1
2019,구로구,45,78,23,12,1,17,11,0,19,10,0,0,0,1,0,2
2019,구로구,46,73,34,11,1,18,13,0,21,12,1,0,1,3,0,1
2019,구로구,47,80,32,10,3,15,13,0,24,7,0,1,2,2,0,1
2019,구로구,48,96,30,18,1,15,16,0,21,12,1,0,2,0,0,0
2019,구로구,49,97,32,20,2,12,18,0,19,7,0,0,0,1,0,1
2019,구로구,50,107,29,19,2,13,12,0,22,13,0,0,4,0,0,1
2019,구로구,51,125,26,16,1,10,14,0,21,8,1,0,0,0,0,2
2019,구로구,52,134,27,16,4,12,12,0,15,11,1,0,2,0,2,0
2019,구로구,53,139,22,22,4,14,17,0,23,9,0,1,0,1,0,0
2019,구로구,54,151,25,16,0,8,28,0,30,15,0,3,2,1,1,0
2019,구로구,55,162,28,21,1,6,23,0,27,16,0,2,4,2,0,2
2019,구로구,56,144,31,33,1,8,19,0,17,14,0,2,5,1,2,2
2019,구로구,57,226,31,22,5,9,29,0,20,30,1,1,2,0,2,0
2019,구로구,58,255,42,31,4,12,32,0,17,27,2,1,5,0,3,3
2019,구로구,59,268,53,45,3,8,33,0,24,27,2,4,2,0,2,2
2019,구로구,60,259,40,38,1,6,50,0,14,23,1,2,6,0,6,2
2019,구로구,61,241,42,46,3,7,30,0,12,20,0,3,0,2,4,0
2019,구로구,62,233,37,56,4,13,41,0,15,18,1,3,4,1,4,1
2019,구로구,63,252,36,47,3,8,34,0,13,26,1,6,4,1,1,2
2019,구로구,64,245,56,50,6,6,37,0,12,25,3,7,5,0,6,1
2019,구로구,65,245,43,46,5,8,41,0,9,17,2,2,6,1,1,0
2019,구로구,66,219,39,59,2,6,45,0,11,17,0,3,4,0,1,0
2019,구로구,67,258,38,65,7,1,46,0,7,30,1,4,5,0,8,2
2019,구로구,68,200,37,46,1,1,37,0,2,18,0,0,2,0,7,0
2019,구로구,69,217,51,58,3,3,49,0,4,17,1,2,5,1,6,0
2019,구로구,70,240,55,82,6,3,51,0,5,22,2,4,2,1,5,0
2019,구로구,71,254,62,77,2,1,56,0,2,22,2,3,6,0,3,1
2019,구로구,72,269,63,61,8,1,63,0,4,19,7,4,2,0,6,0
2019,구로구,73,200,41,70,3,0,45,0,5,13,3,4,0,0,7,0
2019,구로구,74,179,52,63,1,2,46,0,4,13,0,2,2,1,6,0
2019,구로구,75,225,35,97,3,3,45,0,1,11,1,2,1,0,3,0
2019,구로구,76,197,42,95,1,4,49,0,3,14,2,2,1,0,1,0
2019,구로구,77,251,45,114,2,0,59,0,2,21,0,3,0,1,4,0
2019,구로구,78,192,35,86,3,0,45,0,3,7,0,7,0,0,5,0
2019,구로구,79,150,39,99,1,0,52,0,0,9,2,2,0,0,6,0
2019,구로구,80,158,31,93,3,2,54,0,0,11,0,3,0,0,2,0
2019,구로구,81,149,37,107,2,0,39,0,0,9,2,1,0,0,8,0
2019,구로구,82,112,35,85,1,1,30,0,0,8,0,1,0,0,1,0
2019,구로구,83,116,26,90,0,0,31,0,0,7,1,1,0,0,2,0
2019,구로구,84,96,28,74,1,1,32,0,0,9,0,0,0,0,3,0
2019,구로구,85,79,27,63,0,0,20,0,0,3,0,2,0,0,1,0
2019,구로구,86,68,19,55,1,0,17,0,0,5,0,0,0,0,3,0
2019,구로구,87,51,9,60,0,0,12,0,0,2,0,0,0,0,2,0
2019,구로구,88,31,7,49,0,0,14,0,0,2,0,0,0,0,1,0
2019,구로구,89,18,8,33,0,0,9,0,0,1,0,0,0,0,1,0
